temperature;gas;humidity;barometer;IAQ;IAQ_S;VOCS;accuracy
30.43;124814.00;33.00;1000.28;32;28;0.52;1
30.42;124814.00;33.00;1000.23;32;28;0.52;1
30.42;125747.00;33.00;1000.23;31;27;0.52;1
30.42;125560.00;33.00;1000.26;31;27;0.52;1
30.42;125653.00;33.00;1000.26;31;27;0.52;1
30.41;125560.00;33.00;1000.27;31;27;0.52;1
30.42;125279.00;33.00;1000.26;31;27;0.52;1
30.42;126409.00;33.00;1000.26;31;27;0.52;1
30.41;124260.00;33.00;1000.27;31;27;0.52;1
30.41;125653.00;33.00;1000.27;31;27;0.52;1
30.41;125842.00;33.00;1000.27;31;27;0.52;1
30.41;124814.00;33.00;1000.28;32;28;0.52;1
30.41;124721.00;33.00;1000.28;32;28;0.52;1
30.41;125279.00;33.00;1000.28;32;28;0.52;1
30.41;126125.00;33.00;1000.28;30;27;0.51;1
30.41;125372.00;33.00;1000.28;30;27;0.51;1
30.41;125560.00;33.00;1000.28;30;27;0.51;1
30.41;126791.00;33.00;1000.28;29;26;0.51;1
30.40;124721.00;33.00;1000.28;29;26;0.51;1
30.40;125653.00;33.00;1000.28;29;26;0.51;1
30.39;125842.00;33.00;1000.30;31;27;0.52;1
30.39;125653.00;33.00;1000.28;31;27;0.52;1
30.38;124721.00;33.00;1000.27;31;27;0.52;1
30.38;124999.00;33.00;1000.28;31;27;0.52;1
30.38;125466.00;33.00;1000.28;31;27;0.52;1
30.38;125372.00;33.00;1000.30;31;27;0.52;1
30.38;125936.00;33.00;1000.30;30;27;0.51;1
30.38;124999.00;33.00;1000.30;30;27;0.51;1
30.38;125560.00;33.00;1000.28;30;27;0.51;1
30.38;126314.00;33.00;1000.28;29;26;0.51;1
30.38;125936.00;33.00;1000.30;29;26;0.51;1
30.38;125842.00;33.00;1000.30;29;26;0.51;1
30.38;124999.00;33.00;1000.28;31;27;0.52;1
30.39;125279.00;33.00;1000.30;31;27;0.52;1
30.39;125560.00;33.00;1000.28;31;27;0.52;1
30.38;126125.00;33.00;1000.28;30;27;0.51;1
30.38;125186.00;33.00;1000.28;30;27;0.51;1
30.38;125936.00;33.00;1000.28;30;27;0.51;1
30.38;125186.00;33.00;1000.28;32;28;0.52;1
30.38;125279.00;33.00;1000.28;32;28;0.52;1
30.38;125372.00;33.00;1000.28;32;28;0.52;1
30.39;125653.00;33.00;1000.28;31;27;0.52;1
30.38;125842.00;33.00;1000.28;31;27;0.52;1
30.38;125747.00;33.00;1000.30;31;27;0.52;1
30.39;125560.00;33.00;1000.33;31;27;0.52;1
30.39;126982.00;33.00;1000.28;31;27;0.52;1
30.38;126600.00;33.00;1000.33;31;27;0.52;1
30.39;126791.00;33.00;1000.28;28;26;0.51;1
30.38;126219.00;33.00;1000.28;28;26;0.51;1
30.38;127271.00;33.00;1000.33;28;26;0.51;1
30.39;126125.00;33.00;1000.30;28;26;0.51;1
30.39;127271.00;33.00;1000.30;27;26;0.50;1
30.39;126314.00;33.00;1000.30;27;26;0.50;1
30.39;126600.00;33.00;1000.30;27;26;0.50;1
30.39;125936.00;33.00;1000.28;26;25;0.50;1
30.39;125279.00;33.00;1000.28;26;25;0.50;1
30.39;125936.00;33.00;1000.28;26;25;0.50;1
30.40;126504.00;33.00;1000.28;26;25;0.50;1
30.40;125747.00;33.00;1000.28;26;25;0.50;1
30.40;126409.00;33.00;1000.28;26;25;0.50;1
30.40;126125.00;33.00;1000.28;25;25;0.50;1
30.40;125653.00;33.00;1000.28;25;25;0.50;1
30.40;126409.00;33.00;1000.27;25;25;0.50;1
30.40;126695.00;33.00;1000.27;25;25;0.50;1
30.40;126219.00;33.00;1000.28;25;25;0.50;1
30.40;126219.00;33.00;1000.27;25;25;0.50;1
30.40;125653.00;33.00;1000.27;25;25;0.50;1
30.40;126030.00;33.00;1000.27;25;25;0.50;1
30.40;126695.00;33.00;1000.27;25;25;0.50;1
30.40;125186.00;33.00;1000.27;25;25;0.49;1
30.40;125842.00;33.00;1000.28;25;25;0.49;1
30.41;126695.00;33.00;1000.28;25;25;0.49;1
30.41;126125.00;33.00;1000.28;25;25;0.49;1
30.41;125093.00;33.00;1000.28;25;25;0.49;1
30.42;125093.00;33.00;1000.27;25;25;0.49;1
30.42;124721.00;33.00;1000.27;28;26;0.51;1
30.42;124444.00;33.00;1000.28;28;26;0.51;1
30.42;126219.00;33.00;1000.27;28;26;0.51;1
30.42;124814.00;33.00;1000.27;33;28;0.52;1
30.42;124629.00;33.00;1000.33;33;28;0.52;1
30.43;124444.00;33.00;1000.33;33;28;0.52;1
30.44;123985.00;33.00;1000.33;33;28;0.52;1
30.44;124444.00;33.00;1000.33;33;28;0.52;1
30.44;124077.00;33.00;1000.33;33;28;0.52;1
30.43;124260.00;33.00;1000.33;37;30;0.54;1
30.44;124260.00;33.00;1000.30;37;30;0.54;1
30.44;124444.00;33.00;1000.34;37;30;0.54;1
30.44;124814.00;33.00;1000.33;40;31;0.55;1
30.45;123530.00;33.00;1000.33;40;31;0.55;1
30.45;124444.00;33.00;1000.33;40;31;0.55;1
30.44;123712.00;33.00;1000.30;41;32;0.55;1
30.45;123803.00;33.00;1000.30;41;32;0.55;1
30.45;124260.00;33.00;1000.30;41;32;0.55;1
30.45;123621.00;33.00;1000.33;43;33;0.56;1
30.46;123803.00;33.00;1000.30;43;33;0.56;1
30.46;123712.00;33.00;1000.30;43;33;0.56;1
30.46;123803.00;33.00;1000.30;45;34;0.57;1
30.47;124077.00;33.00;1000.33;45;34;0.57;1
30.47;123712.00;33.00;1000.33;45;34;0.57;1
30.46;123621.00;33.00;1000.30;43;32;0.56;1
30.46;123803.00;33.00;1000.33;43;32;0.56;1
30.47;124077.00;33.00;1000.33;43;32;0.56;1
30.46;124077.00;33.00;1000.28;44;33;0.56;1
30.47;123621.00;33.00;1000.33;44;33;0.56;1
30.47;123894.00;33.00;1000.34;44;33;0.56;1
30.47;123530.00;33.00;1000.33;45;34;0.57;1
30.47;122808.00;33.00;1000.33;45;34;0.57;1
30.47;122808.00;33.00;1000.33;45;34;0.57;1
30.47;122898.00;33.00;1000.33;49;35;0.58;1
30.47;123803.00;33.00;1000.33;49;35;0.58;1
30.47;122540.00;33.00;1000.30;49;35;0.58;1
30.47;122808.00;33.00;1000.30;50;36;0.59;1
30.47;123712.00;33.00;1000.33;50;36;0.59;1
30.48;122540.00;33.00;1000.30;50;36;0.59;1
30.47;122629.00;33.00;1000.33;53;37;0.60;1
30.48;121918.00;33.00;1000.30;53;37;0.60;1
30.48;123258.00;33.00;1000.28;53;37;0.60;1
30.48;123985.00;33.00;1000.28;55;38;0.61;1
30.49;123258.00;33.00;1000.30;55;38;0.61;1
30.49;123439.00;33.00;1000.33;55;38;0.61;1
30.49;122808.00;33.00;1000.30;52;36;0.59;1
30.49;122988.00;33.00;1000.30;52;36;0.59;1
30.49;122450.00;33.00;1000.28;52;36;0.59;1
30.49;122540.00;33.00;1000.28;54;37;0.60;1
30.49;123894.00;33.00;1000.30;54;37;0.60;1
30.50;123349.00;33.00;1000.28;54;37;0.60;1
30.49;123078.00;33.00;1000.28;53;37;0.60;1
30.50;123712.00;33.00;1000.28;53;37;0.60;1
30.51;123621.00;33.00;1000.30;53;37;0.60;1
30.51;122808.00;33.00;1000.30;55;38;0.61;1
30.51;122988.00;33.00;1000.30;55;38;0.61;1
30.51;123985.00;33.00;1000.30;55;38;0.61;1
30.51;122450.00;33.00;1000.30;51;36;0.59;1
30.51;121389.00;33.00;1000.30;51;36;0.59;1
30.52;122898.00;33.00;1000.30;51;36;0.59;1
30.52;122808.00;33.00;1000.30;51;36;0.59;1
30.52;123894.00;33.00;1000.28;51;36;0.59;1
30.52;122006.00;33.00;1000.28;51;36;0.59;1
30.51;123712.00;33.00;1000.28;55;38;0.61;1
30.52;123621.00;33.00;1000.28;55;38;0.61;1
30.52;123078.00;33.00;1000.28;55;38;0.61;1
30.52;123258.00;33.00;1000.28;57;39;0.61;1
30.53;122988.00;33.00;1000.28;57;39;0.61;1
30.53;121829.00;33.00;1000.28;57;39;0.61;1
30.53;122898.00;33.00;1000.30;56;38;0.61;1
30.53;121741.00;33.00;1000.30;56;38;0.61;1
30.53;122629.00;33.00;1000.27;56;38;0.61;1
30.53;122898.00;33.00;1000.28;55;38;0.61;1
30.53;121302.00;33.00;1000.30;55;38;0.61;1
30.53;122095.00;33.00;1000.28;55;38;0.61;1
30.53;121741.00;33.00;1000.27;55;38;0.61;1
30.53;121741.00;33.00;1000.30;55;38;0.61;1
30.53;121389.00;33.00;1000.28;55;38;0.61;1
30.53;121653.00;33.00;1000.30;56;38;0.61;1
30.54;122095.00;33.00;1000.28;56;38;0.61;1
30.55;121389.00;33.00;1000.30;56;38;0.61;1
30.54;120953.00;33.00;1000.30;58;39;0.62;1
30.55;123168.00;33.00;1000.30;58;39;0.62;1
30.55;123621.00;33.00;1000.30;58;39;0.62;1
30.56;121918.00;33.00;1000.28;60;40;0.63;1
30.56;121918.00;33.00;1000.28;60;40;0.63;1
30.56;122183.00;33.00;1000.28;60;40;0.63;1
30.56;122718.00;33.00;1000.28;56;38;0.61;1
30.57;122898.00;33.00;1000.30;56;38;0.61;1
30.57;121829.00;33.00;1000.30;56;38;0.61;1
30.57;123803.00;33.00;1000.30;58;39;0.62;1
30.58;122272.00;33.00;1000.28;58;39;0.62;1
30.58;123258.00;33.00;1000.28;58;39;0.62;1
30.58;122361.00;33.00;1000.28;61;40;0.63;1
30.58;121918.00;33.00;1000.28;61;40;0.63;1
30.59;123530.00;33.00;1000.30;61;40;0.63;1
30.58;123258.00;33.00;1000.30;57;39;0.62;1
30.59;121918.00;33.00;1000.30;57;39;0.62;1
30.59;123078.00;33.00;1000.30;57;39;0.62;1
30.58;123168.00;33.00;1000.28;57;39;0.61;1
30.59;123258.00;33.00;1000.30;57;39;0.61;1
30.59;122540.00;33.00;1000.28;57;39;0.61;1
30.60;121653.00;33.00;1000.28;57;39;0.62;1
30.60;122272.00;33.00;1000.28;57;39;0.62;1
30.60;122718.00;33.00;1000.28;57;39;0.62;1
30.60;122988.00;33.00;1000.27;58;39;0.62;1
30.61;122272.00;33.00;1000.30;58;39;0.62;1
30.61;122272.00;33.00;1000.30;58;39;0.62;1
30.60;123258.00;33.00;1000.27;56;38;0.61;1
30.61;122629.00;33.00;1000.28;56;38;0.61;1
30.61;122808.00;33.00;1000.28;56;38;0.61;1
30.60;122808.00;33.00;1000.26;56;38;0.61;1
30.61;122272.00;33.00;1000.28;56;38;0.61;1
30.62;122183.00;33.00;1000.28;56;38;0.61;1
30.62;122183.00;33.00;1000.27;59;40;0.62;1
30.62;122095.00;33.00;1000.27;59;40;0.62;1
30.62;122808.00;33.00;1000.27;59;40;0.62;1
30.62;122808.00;33.00;1000.28;57;39;0.61;1
30.62;122898.00;33.00;1000.27;57;39;0.61;1
30.62;122629.00;33.00;1000.27;57;39;0.61;1
30.62;121477.00;33.00;1000.30;60;40;0.63;1
30.63;122629.00;33.00;1000.28;60;40;0.63;1
30.63;123803.00;33.00;1000.28;60;40;0.63;1
30.63;122450.00;33.00;1000.28;58;39;0.62;1
30.62;121565.00;33.00;1000.28;58;39;0.62;1
30.63;122988.00;33.00;1000.28;58;39;0.62;1
30.64;121477.00;33.00;1000.28;58;39;0.62;1
30.64;122183.00;33.00;1000.27;60;40;0.63;1
30.64;122988.00;33.00;1000.27;60;40;0.63;1
30.64;121477.00;33.00;1000.27;60;40;0.63;1
30.64;122272.00;33.00;1000.27;62;41;0.63;1
30.65;121918.00;33.00;1000.27;62;41;0.63;1
30.64;121565.00;33.00;1000.26;62;41;0.63;1
30.65;122450.00;33.00;1000.33;62;41;0.64;1
30.65;120866.00;33.00;1000.30;62;41;0.64;1
30.64;122718.00;33.00;1000.30;62;41;0.64;1
30.64;122540.00;33.00;1000.26;59;40;0.62;1
30.65;122540.00;33.00;1000.30;59;40;0.62;1
30.66;122183.00;33.00;1000.30;59;40;0.62;1
30.66;122450.00;33.00;1000.28;59;39;0.62;1
30.65;122540.00;33.00;1000.28;59;39;0.62;1
30.66;121829.00;33.00;1000.28;59;39;0.62;1
30.66;121389.00;33.00;1000.28;59;40;0.62;1
30.66;121741.00;33.00;1000.30;59;40;0.62;1
30.66;122450.00;33.00;1000.28;59;40;0.62;1
30.66;121653.00;33.00;1000.30;58;39;0.62;1
30.67;121477.00;33.00;1000.33;58;39;0.62;1
30.67;121829.00;33.00;1000.30;58;39;0.62;1
30.67;120692.00;33.00;1000.30;58;39;0.62;1
30.67;121127.00;33.00;1000.30;58;39;0.62;1
30.67;121565.00;33.00;1000.30;58;39;0.62;1
30.67;122183.00;33.00;1000.30;59;40;0.62;1
30.68;121389.00;33.00;1000.30;59;40;0.62;1
30.68;122718.00;33.00;1000.30;59;40;0.62;1
30.68;120953.00;33.00;1000.30;57;39;0.61;1
30.68;122629.00;33.00;1000.28;57;39;0.61;1
30.68;121389.00;33.00;1000.28;57;39;0.61;1
30.68;122095.00;33.00;1000.30;57;39;0.62;1
30.69;122361.00;33.00;1000.30;57;39;0.62;1
30.69;122006.00;33.00;1000.30;57;39;0.62;1
30.68;122450.00;33.00;1000.30;57;39;0.62;1
30.69;122006.00;33.00;1000.30;57;39;0.62;1
30.69;121829.00;33.00;1000.30;57;39;0.62;1
30.69;121653.00;33.00;1000.30;59;40;0.62;1
30.69;121477.00;33.00;1000.30;59;40;0.62;1
30.70;121653.00;33.00;1000.30;59;40;0.62;1
30.70;121040.00;33.00;1000.30;59;40;0.62;1
30.70;120606.00;33.00;1000.30;59;40;0.62;1
30.70;121653.00;33.00;1000.30;59;40;0.62;1
30.70;122006.00;33.00;1000.30;59;39;0.62;1
30.70;121389.00;33.00;1000.28;59;39;0.62;1
30.71;120433.00;33.00;1000.33;59;39;0.62;1
30.71;120606.00;33.00;1000.28;63;41;0.64;1
30.71;119661.00;33.00;1000.33;63;41;0.64;1
30.71;120866.00;33.00;1000.30;63;41;0.64;1
30.71;121389.00;33.00;1000.33;62;41;0.64;1
30.71;121829.00;33.00;1000.33;62;41;0.64;1
30.71;120866.00;33.00;1000.33;62;41;0.64;1
30.71;121040.00;33.00;1000.33;64;42;0.64;1
30.72;120347.00;33.00;1000.33;64;42;0.64;1
30.72;121389.00;33.00;1000.30;64;42;0.64;1
30.72;120779.00;33.00;1000.30;62;41;0.64;1
30.72;120606.00;33.00;1000.30;62;41;0.64;1
30.72;121918.00;33.00;1000.30;62;41;0.64;1
30.72;121302.00;33.00;1000.30;60;40;0.63;1
30.73;121477.00;33.00;1000.33;60;40;0.63;1
30.73;121477.00;33.00;1000.33;60;40;0.63;1
30.73;121040.00;33.00;1000.33;62;41;0.64;1
30.74;121302.00;33.00;1000.30;62;41;0.64;1
30.73;121214.00;33.00;1000.30;62;41;0.64;1
30.74;120175.00;33.00;1000.30;63;41;0.64;1
30.74;120433.00;33.00;1000.33;63;41;0.64;1
30.74;121565.00;33.00;1000.33;63;41;0.64;1
30.74;121214.00;33.00;1000.33;65;42;0.65;1
30.74;121040.00;33.00;1000.33;65;42;0.65;1
30.74;121565.00;33.00;1000.30;65;42;0.65;1
30.74;120692.00;33.00;1000.30;68;43;0.66;1
30.74;121389.00;33.00;1000.30;68;43;0.66;1
30.74;121389.00;33.00;1000.30;68;43;0.66;1
30.75;120692.00;33.00;1000.33;68;43;0.66;1
30.74;121918.00;33.00;1000.33;68;43;0.66;1
30.75;120866.00;33.00;1000.33;68;43;0.66;1
30.75;121214.00;33.00;1000.33;68;43;0.66;1
30.75;121302.00;33.00;1000.33;68;43;0.66;1
30.75;121565.00;33.00;1000.33;68;43;0.66;1
30.75;119832.00;33.00;1000.33;70;45;0.67;1
30.76;121214.00;33.00;1000.33;70;45;0.67;1
30.75;120261.00;33.00;1000.30;70;45;0.67;1
30.76;120175.00;33.00;1000.33;68;44;0.66;1
30.76;120175.00;33.00;1000.30;68;44;0.66;1
30.76;120953.00;33.00;1000.30;68;44;0.66;1
30.76;119322.00;33.00;1000.30;67;43;0.66;1
30.76;119917.00;33.00;1000.30;67;43;0.66;1
30.77;120089.00;33.00;1000.30;67;43;0.66;1
30.76;119491.00;33.00;1000.30;70;44;0.67;1
30.77;119576.00;33.00;1000.33;70;44;0.67;1
30.77;119832.00;34.00;1000.33;70;44;0.67;1
30.77;120089.00;34.00;1000.33;72;45;0.68;1
30.77;119322.00;34.00;1000.33;72;45;0.68;1
30.77;119406.00;34.00;1000.30;72;45;0.68;1
30.77;119406.00;34.00;1000.30;73;46;0.68;1
30.77;118816.00;34.00;1000.30;73;46;0.68;1
30.78;120175.00;34.00;1000.30;73;46;0.68;1
30.78;119661.00;34.00;1000.30;73;46;0.68;1
30.78;119237.00;34.00;1000.28;73;46;0.68;1
30.79;119661.00;34.00;1000.28;73;46;0.68;1
30.79;119322.00;34.00;1000.28;74;46;0.69;1
30.79;119491.00;34.00;1000.28;74;46;0.69;1
30.79;119068.00;34.00;1000.33;74;46;0.69;1
30.79;120692.00;34.00;1000.27;72;45;0.68;1
30.79;119576.00;34.00;1000.30;72;45;0.68;1
30.79;118816.00;34.00;1000.30;72;45;0.68;1
30.79;119237.00;34.00;1000.27;71;45;0.67;1
30.79;119406.00;34.00;1000.30;71;45;0.67;1
30.79;119661.00;34.00;1000.28;71;45;0.67;1
30.79;119491.00;34.00;1000.28;74;46;0.69;1
30.79;119661.00;34.00;1000.28;74;46;0.69;1
30.80;119153.00;34.00;1000.28;74;46;0.69;1
30.80;119576.00;34.00;1000.28;69;44;0.67;1
30.80;120003.00;34.00;1000.28;69;44;0.67;1
30.80;119917.00;34.00;1000.28;69;44;0.67;1
30.80;119153.00;34.00;1000.27;71;45;0.68;1
30.81;118648.00;34.00;1000.28;71;45;0.68;1
30.81;119491.00;34.00;1000.28;71;45;0.68;1
30.81;119661.00;34.00;1000.26;68;44;0.66;1
30.81;119832.00;34.00;1000.28;68;44;0.66;1
30.81;119322.00;33.00;1000.28;68;44;0.66;1
30.82;119153.00;33.00;1000.28;67;43;0.66;1
30.82;119661.00;33.00;1000.28;67;43;0.66;1
30.82;120519.00;33.00;1000.28;67;43;0.66;1
30.82;120175.00;33.00;1000.28;68;44;0.66;1
30.82;120003.00;33.00;1000.27;68;44;0.66;1
30.82;120433.00;33.00;1000.27;68;44;0.66;1
30.82;120003.00;33.00;1000.27;65;42;0.65;1
30.83;119832.00;33.00;1000.28;65;42;0.65;1
30.83;119661.00;33.00;1000.28;65;42;0.65;1
30.83;120089.00;33.00;1000.28;64;42;0.64;1
30.83;119747.00;33.00;1000.28;64;42;0.64;1
30.83;120089.00;33.00;1000.27;64;42;0.64;1
30.83;120519.00;33.00;1000.27;65;42;0.65;1
30.84;120433.00;33.00;1000.27;65;42;0.65;1
30.84;119832.00;33.00;1000.27;65;42;0.65;1
30.84;120519.00;33.00;1000.27;64;42;0.64;1
30.85;120089.00;33.00;1000.28;64;42;0.64;1
30.84;120261.00;33.00;1000.26;64;42;0.64;1
30.84;120261.00;33.00;1000.26;59;39;0.62;1
30.85;120175.00;33.00;1000.27;59;39;0.62;1
30.85;119832.00;33.00;1000.27;59;39;0.62;1
30.85;120347.00;33.00;1000.27;59;40;0.62;1
30.86;120089.00;33.00;1000.27;59;40;0.62;1
30.86;121040.00;33.00;1000.27;59;40;0.62;1
30.86;119661.00;33.00;1000.26;62;41;0.64;1
30.86;120692.00;33.00;1000.26;62;41;0.64;1
30.86;120003.00;33.00;1000.26;62;41;0.64;1
30.86;120089.00;33.00;1000.30;62;41;0.64;1
30.87;119832.00;33.00;1000.30;62;41;0.64;1
30.87;120261.00;33.00;1000.28;62;41;0.64;1
30.87;120003.00;33.00;1000.28;62;41;0.64;1
30.87;120175.00;33.00;1000.28;62;41;0.64;1
30.88;119832.00;33.00;1000.28;62;41;0.64;1
30.88;120261.00;33.00;1000.28;62;41;0.63;1
30.88;120003.00;33.00;1000.28;62;41;0.63;1
30.88;120003.00;33.00;1000.28;62;41;0.63;1
30.88;119832.00;33.00;1000.30;62;41;0.63;1
30.89;118984.00;33.00;1000.28;63;41;0.64;1
30.89;119322.00;33.00;1000.30;63;41;0.64;1
30.89;120433.00;33.00;1000.28;63;41;0.64;1
30.89;119406.00;33.00;1000.28;61;41;0.63;1
30.89;119322.00;33.00;1000.27;61;41;0.63;1
30.90;119661.00;33.00;1000.27;61;41;0.63;1
30.89;119068.00;33.00;1000.27;63;41;0.64;1
30.90;118816.00;33.00;1000.28;63;41;0.64;1
30.89;119491.00;33.00;1000.27;63;41;0.64;1
30.90;118481.00;33.00;1000.28;64;42;0.65;1
30.90;119153.00;33.00;1000.28;64;42;0.65;1
30.90;117899.00;33.00;1000.27;64;42;0.65;1
30.90;119406.00;33.00;1000.28;70;44;0.67;1
30.90;120003.00;33.00;1000.28;70;44;0.67;1
30.89;119576.00;33.00;1000.28;70;44;0.67;1
30.89;118314.00;33.00;1000.28;69;44;0.67;1
30.90;119406.00;33.00;1000.28;69;44;0.67;1
30.90;119153.00;33.00;1000.28;69;44;0.67;1
30.90;119153.00;33.00;1000.27;70;44;0.67;1
30.90;119153.00;33.00;1000.27;70;44;0.67;1
30.90;118900.00;33.00;1000.27;70;44;0.67;1
30.90;118900.00;33.00;1000.27;71;45;0.67;1
30.90;118816.00;33.00;1000.27;71;45;0.67;1
30.90;118816.00;33.00;1000.27;71;45;0.67;1
30.90;118481.00;33.00;1000.26;72;45;0.68;1
30.90;120606.00;33.00;1000.26;72;45;0.68;1
30.91;118816.00;33.00;1000.26;72;45;0.68;1
30.91;118397.00;33.00;1000.27;73;45;0.68;1
30.91;119153.00;33.00;1000.27;73;45;0.68;1
30.91;118564.00;33.00;1000.27;73;45;0.68;1
30.91;118732.00;33.00;1000.27;74;46;0.69;1
30.91;118648.00;33.00;1000.28;74;46;0.69;1
30.91;118816.00;33.00;1000.27;74;46;0.69;1
30.92;119832.00;33.00;1000.27;72;45;0.68;1
30.92;118231.00;33.00;1000.27;72;45;0.68;1
30.92;118481.00;33.00;1000.27;72;45;0.68;1
30.92;118900.00;33.00;1000.27;72;45;0.68;1
30.92;118900.00;33.00;1000.27;72;45;0.68;1
30.92;118148.00;33.00;1000.26;72;45;0.68;1
30.93;118481.00;33.00;1000.28;75;47;0.69;1
30.93;118481.00;33.00;1000.28;75;47;0.69;1
30.93;118648.00;33.00;1000.28;75;47;0.69;1
30.93;118148.00;33.00;1000.27;75;47;0.69;1
30.93;118732.00;33.00;1000.27;75;47;0.69;1
30.93;118397.00;33.00;1000.27;75;47;0.69;1
30.93;117982.00;33.00;1000.27;76;47;0.70;1
30.93;117652.00;33.00;1000.27;76;47;0.70;1
30.94;118148.00;33.00;1000.28;76;47;0.70;1
30.94;118648.00;33.00;1000.27;77;48;0.70;1
30.94;118648.00;33.00;1000.26;77;48;0.70;1
30.94;119153.00;33.00;1000.26;77;48;0.70;1
30.94;118564.00;33.00;1000.27;75;47;0.69;1
30.78;119068.00;33.00;1000.26;75;47;0.69;1
30.59;118065.00;33.00;1000.23;75;47;0.69;1
30.49;118231.00;33.00;1000.26;78;48;0.70;1
30.51;118065.00;34.00;1000.26;78;48;0.70;1
30.56;118231.00;34.00;1000.23;78;48;0.70;1
30.59;114526.00;34.00;1000.26;74;46;0.69;1
30.79;91654.00;34.00;1000.21;74;46;0.69;1
32.37;79066.00;41.00;1000.21;74;46;0.69;1
32.41;72831.00;44.00;1000.27;218;109;1.79;1
32.46;63672.00;48.00;1000.26;218;109;1.79;1
33.31;61125.00;55.00;1000.26;218;109;1.79;1
33.08;61214.00;58.00;1000.26;250;179;5.14;2
32.53;62675.00;61.00;1000.26;250;179;5.14;2
32.12;63768.00;62.00;1000.26;250;179;5.14;2
31.97;65052.00;63.00;1000.26;300;215;8.84;2
31.59;65867.00;64.00;1000.28;300;215;8.84;2
31.54;66651.00;65.00;1000.28;300;215;8.84;2
31.52;67453.00;66.00;1000.26;317;226;10.58;2
31.51;67834.00;67.00;1000.27;317;226;10.58;2
31.47;68666.00;67.00;1000.27;317;226;10.58;2
31.45;69231.00;68.00;1000.30;316;227;10.63;2
31.35;70391.00;68.00;1000.30;316;227;10.63;2
30.52;70391.00;66.00;1000.27;316;227;10.63;2
30.22;73212.00;65.00;1000.28;300;217;9.11;2
30.04;75446.00;63.00;1000.27;300;217;9.11;2
30.01;77534.00;61.00;1000.28;300;217;9.11;2
30.03;79289.00;60.00;1000.28;272;198;6.85;2
30.16;80659.00;58.00;1000.28;272;198;6.85;2
30.27;81126.00;56.00;1000.28;272;198;6.85;2
30.32;83132.00;55.00;1000.27;242;177;5.01;2
30.39;84300.00;54.00;1000.28;242;177;5.01;2
30.45;84896.00;53.00;1000.33;242;177;5.01;2
30.47;85414.00;52.00;1000.28;213;156;3.67;2
30.48;87186.00;52.00;1000.28;213;156;3.67;2
30.52;87640.00;51.00;1000.27;213;156;3.67;2
30.54;88564.00;50.00;1000.30;185;137;2.74;2
30.56;88285.00;50.00;1000.28;185;137;2.74;2
30.58;90082.00;49.00;1000.27;185;137;2.74;2
30.60;91157.00;49.00;1000.28;162;121;2.13;2
30.61;91554.00;48.00;1000.28;162;121;2.13;2
30.62;91256.00;47.00;1000.27;162;121;2.13;2
30.63;93075.00;47.00;1000.27;139;105;1.68;2
30.65;92972.00;47.00;1000.34;139;105;1.68;2
30.66;94435.00;46.00;1000.30;139;105;1.68;2
30.67;94647.00;46.00;1000.33;120;91;1.37;2
30.68;93907.00;45.00;1000.30;120;91;1.37;2
30.69;94754.00;45.00;1000.33;120;91;1.37;2
30.70;94329.00;45.00;1000.28;107;82;1.19;2
30.71;94647.00;44.00;1000.30;107;82;1.19;2
30.72;94187.00;44.00;1000.30;107;82;1.19;2
30.73;94771.00;44.00;1000.30;98;76;1.08;2
30.74;94293.00;43.00;1000.28;98;76;1.08;2
30.75;94611.00;43.00;1000.33;98;76;1.08;2
30.75;95039.00;43.00;1000.30;90;70;0.99;2
30.76;95579.00;43.00;1000.28;90;70;0.99;2
30.77;95688.00;42.00;1000.28;90;70;0.99;2
30.77;96623.00;42.00;1000.30;81;64;0.90;2
30.78;96902.00;42.00;1000.28;81;64;0.90;2
30.78;97576.00;42.00;1000.27;81;64;0.90;2
30.79;98491.00;42.00;1000.30;72;57;0.82;2
30.80;98032.00;41.00;1000.30;72;57;0.82;2
30.80;98376.00;41.00;1000.30;72;57;0.82;2
30.81;98318.00;41.00;1000.30;65;53;0.77;2
30.81;99071.00;41.00;1000.30;65;53;0.77;2
30.82;99600.00;41.00;1000.28;65;53;0.77;2
30.83;100373.00;41.00;1000.28;57;47;0.70;2
30.84;100433.00;40.00;1000.28;57;47;0.70;2
30.84;100733.00;40.00;1000.28;57;47;0.70;2
30.85;100253.00;40.00;1000.28;52;44;0.67;2
30.85;100253.00;40.00;1000.28;52;44;0.67;2
30.86;101893.00;40.00;1000.28;52;44;0.67;2
30.86;101341.00;40.00;1000.27;47;40;0.63;2
30.87;102265.00;39.00;1000.33;47;40;0.63;2
30.87;102390.00;39.00;1000.33;47;40;0.63;2
30.88;103144.00;39.00;1000.30;41;36;0.59;2
30.89;102954.00;39.00;1000.33;41;36;0.59;2
30.89;103080.00;39.00;1000.30;41;36;0.59;2
30.90;103589.00;39.00;1000.30;36;33;0.56;2
30.91;103589.00;39.00;1000.28;36;33;0.56;2
30.91;103652.00;39.00;1000.33;36;33;0.56;2
30.92;104037.00;38.00;1000.30;33;30;0.54;2
30.92;104490.00;38.00;1000.30;33;30;0.54;2
30.93;104620.00;38.00;1000.33;33;30;0.54;2
30.93;104295.00;38.00;1000.33;29;28;0.52;2
30.94;104946.00;38.00;1000.30;29;28;0.52;2
30.94;104620.00;38.00;1000.30;29;28;0.52;2
30.94;105275.00;38.00;1000.28;25;25;0.50;3
