;temperature;gas;humidity;barometer
1329;47,45;78991;19;1007,47
1330;47,46;79515;19;1007,47
1331;47,47;79817;19;1007,47
1332;47,47;79741;19;1007,47
1333;47,48;78696;19;1007,45
1334;47,49;80197;19;1007,49
1335;47,5;78991;19;1007,49
1336;47,51;79215;19;1007,47
1337;47,51;79140;19;1007,49
1338;47,53;79968;19;1007,47
1339;47,54;79817;19;1007,49
1340;47,55;79817;19;1007,47
1341;47,55;79817;19;1007,47
1342;47,56;79515;19;1007,49
1343;47,56;79439;19;1007,47
1344;47,57;79817;19;1007,49
1345;47,58;79590;19;1007,49
1346;47,59;78991;19;1007,47
1347;47,6;79968;19;1007,49
1348;47,61;79665;19;1007,49
1349;47,61;79289;19;1007,45
1350;47,62;79364;19;1007,47
1351;47,63;79215;19;1007,45
1352;47,64;79215;19;1007,49
1353;47,65;79140;19;1007,47
1354;47,66;78917;19;1007,45
1355;47,67;79439;19;1007,47
1356;47,68;79289;19;1007,45
1357;47,69;79215;19;1007,47
1358;47,69;79289;19;1007,47
1359;47,72;79215;19;1007,47
1360;47,72;79817;19;1007,47
1361;47,72;78991;19;1007,51
1362;47,73;78917;19;1007,49
1363;47,74;79140;19;1007,49
1364;47,75;78256;19;1007,49
1365;47,75;79741;19;1007,49
1366;47,75;78917;19;1007,47
1367;47,77;78917;19;1007,49
1368;47,78;78475;19;1007,49
1369;47,78;78917;19;1007,47
1370;47,79;78769;19;1007,51
1371;47,8;78769;19;1007,47
1372;47,8;79515;19;1007,47
1373;47,81;79215;19;1007,49
1374;47,82;78769;19;1007,49
1375;47,82;79439;19;1007,47
1376;47,83;78769;19;1007,49
1377;47,84;78256;19;1007,47
1378;47,84;78696;19;1007,47
1379;47,85;78769;19;1007,49
1380;47,87;78991;19;1007,47
1381;47,87;78843;19;1007,45
1382;47,87;79215;19;1007,47
1383;47,88;78475;19;1007,45
1384;47,89;78696;19;1007,45
1385;47,9;78548;19;1007,47
1386;47,9;79066;19;1007,47
1387;47,9;78256;18;1007,43
1388;47,91;78256;18;1007,47
1389;47,91;78843;18;1007,47
1390;47,92;78110;18;1007,45
1391;47,92;78110;18;1007,43
1392;47,93;78038;18;1007,45
1393;47,94;78329;18;1007,43
1394;47,94;78329;18;1007,41
1395;47,95;78622;18;1007,41
1396;47,96;78696;18;1007,47
1397;47,96;78402;18;1007,45
1398;47,97;78475;18;1007,43
1399;47,98;78475;18;1007,45
1400;47,98;78475;18;1007,45
1401;47,99;78917;18;1007,43
1402;48;78110;18;1007,45
1403;48;78475;18;1007,43
1404;48,01;78622;18;1007,43
1405;48,01;78843;18;1007,43
1406;48,02;78402;18;1007,43
1407;48,03;78110;18;1007,43
1408;48,03;78548;18;1007,43
1409;48,04;78402;18;1007,43
1410;48,05;78402;18;1007,43
1411;48,05;79364;18;1007,41
1412;48,06;78622;18;1007,43
1413;48,07;78183;18;1007,43
1414;48,08;78991;18;1007,43
1415;48,08;79066;18;1007,45
1416;48,09;78402;18;1007,43
1417;48,1;78256;18;1007,43
1418;48,11;78402;18;1007,43
1419;48,11;78256;18;1007,43
1420;48,12;78843;18;1007,41
1421;48,13;78917;18;1007,43
1422;48,13;78696;18;1007,41
1423;48,14;78402;18;1007,43
1424;48,15;77821;18;1007,43
1425;48,16;78038;18;1007,41
